fid,ObjectId,GlobalID,Date_relev,Classification,GS Type,Sample Site,No_civique,Site Code,DBH,Species Code,Species_Common,Species Latin,Genus,Latitude,Longitude,Area_Site
N/A,N/A,609a24be-1b70-4e56-a2a3-f62e62a02b00,2021-09-15T21:03:18.977Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,14,QURU,Northern_Red_Oak,Quercus rubra,Quercus,,,N/A
N/A,N/A,e4b67372-0062-4b14-8ae5-4229090d5068,2021-09-15T21:03:18.977Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,17,QURU,Northern_Red_Oak,Quercus rubra,Quercus,,,N/A
N/A,N/A,107cdca9-fb20-40e8-9bff-595647faaf2a,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,6,ACFR,Freeman_Maple,Acer × freemanii,Acer,,,N/A
N/A,N/A,39f181ea-b12c-4ae0-b728-8bc5d67af99a,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,ACFR,Freeman_Maple,Acer × freemanii,Acer,,,N/A
N/A,N/A,9de20e13-cbb9-4112-af37-006e6c3b4613,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,33,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,12dc4821-943e-4c25-aa72-dcdb1ac8092c,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,23,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,1c8a8919-2f5b-424d-832a-91a66ecaced9,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,61,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,3afdd997-9b82-4199-8671-92375f5b005d,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,86,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,59a84e4b-8f75-4199-8721-e2008f3d7b77,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,69,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,8758fde8-a119-4d24-887c-49514334dea2,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,61,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,8f295b4b-cbc8-4007-bc00-801179d3ed5c,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,60,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,a48f8f92-26b0-4658-8bf6-099bf426597b,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,84,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,bb2c6ef6-34f0-4f0d-94cb-b8382ba0ca37,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,53,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,df5f6773-0526-470a-bf55-d75ce235f911,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,80,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,f2c392cb-7c23-44f3-88d6-99279e138194,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,37,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,0db124dd-cd4b-4191-b176-5d6227fa0801,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,80,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,1203e461-c5ea-4102-a346-7a4fd0f8316d,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,56,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,1a52fed4-56ba-4730-a312-7d684a32a854,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,69,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,2feff87e-04b4-4f6c-8710-b5954940d4b5,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,53,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,33284574-5040-4519-b9e0-2b833d1b100c,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,55,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,51025027-60aa-4f6b-b85f-07a560658e84,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,53,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,8a625e6e-a7b7-41c4-99ac-14b5e2def2d2,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,85,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,9851b07d-5b48-41d7-9242-4acf96fffa06,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,63,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,9a411fad-3745-4b81-b05d-d346fe259171,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,66,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,c8a710b6-b1a3-4666-bf62-9e7dc06a4418,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,55,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,6a94945c-cfa1-4dca-ab1c-4bce698a73ff,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,48,AEHI,Horsechestnut,Aesculus hippocastanum,Aesculus,,,N/A
N/A,N/A,7ccb1a24-29d3-4a7e-946a-c546ea03845b,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,54,AEHI,Horsechestnut,Aesculus hippocastanum,Aesculus,,,N/A
N/A,N/A,ca9bbb42-6820-4e8d-8679-2aa7c35b6b59,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,51,AEHI,Horsechestnut,Aesculus hippocastanum,Aesculus,,,N/A
N/A,N/A,70e78221-c658-4cf4-ab4c-e02dabbe1668,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,CEOC,Hackberry,Celtis occidentalis ,Celtis,,,N/A
N/A,N/A,14ce4bc5-89ca-4959-b838-9f1a4a59ec74,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,GLTR,Skyline'_Honeylocust,Gleditsia triacanthos,Gleditsia,,,N/A
N/A,N/A,2b510a31-593c-4516-9197-fc390b7e0a56,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,37,LALA,Tamarack,Larix laricina,Larix,,,N/A
N/A,N/A,66e31e90-d7dd-4933-a085-845186e294d8,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,39,LALA,Tamarack,Larix laricina,Larix,,,N/A
N/A,N/A,39d91c59-2c10-4090-ac74-776cc83131cf,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,22,PIGL,White_Spruce,Picea glauca,Picea,,,N/A
N/A,N/A,464baabd-9f92-4a81-9b93-9968841c08c3,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,30,PIGL,White_Spruce,Picea glauca,Picea,,,N/A
N/A,N/A,1ed0b3d2-b3e6-433d-9b79-d11179c6af52,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,23,QURU,Northern_Red_Oak,Quercus rubra,Quercus,,,N/A
N/A,N/A,bf49792a-43ee-41b0-9848-b765013fe0fe,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,40,QURU,Northern_Red_Oak,Quercus rubra,Quercus,,,N/A
N/A,N/A,ee9c1252-4813-4af9-b9d4-531566afd072,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,20,QURU,Northern_Red_Oak,Quercus rubra,Quercus,,,N/A
N/A,N/A,1d44857c-736a-4b59-b469-f955ce5a73b9,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,8,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,,,N/A
N/A,N/A,2e028c8c-6522-43dc-a37e-1dc4a46db51d,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,6.4,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,,,N/A
N/A,N/A,2e7ce11e-7846-4c3a-90e4-0565c95bd311,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,,,N/A
N/A,N/A,988cb368-0101-406c-873f-5e30def98d16,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,8,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,,,N/A
N/A,N/A,ae59fd7f-f2a6-4b40-85af-6f8514a184db,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5.4,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,,,N/A
N/A,N/A,c51b51ae-82f9-400f-b09e-6f2bf6ccb63f,2021-09-15T21:03:18.978Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,,,N/A
N/A,N/A,7a7e250a-82f9-494f-846c-12da65bbfeaa,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,4,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,9c94dca2-5a20-4803-a5b3-026cccba686a,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,42,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,c6f921e3-4f0f-4323-8d92-35d153c0eb83,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,15,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,082e91cc-ddcc-49d3-9dea-3379fdf05851,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,58,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,2ae273a5-fa8c-4f87-aff6-0f7069ec31de,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,52,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,464ee1cc-690e-4db9-af5e-96345e9bff5c,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,36,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,9032299c-972a-475f-9b14-61a0c149be1c,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,42,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,bedc5254-3340-49e2-b613-8b2fa570f686,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,49,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,8fea6f62-aecf-493a-bd19-438a9637b46c,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,15.2,BEPA,Paper_Birch,Betula papyrifera,Betula,,,N/A
N/A,N/A,cc800669-e3ea-47e5-905a-ca2a902cd84d,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,14.1,BEPA,Paper_Birch,Betula papyrifera,Betula,,,N/A
N/A,N/A,345fc431-d886-40c9-9991-84d19bb6747c,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,9,BEPE,European_White_Birch,Betula pendula,Betula,,,N/A
N/A,N/A,6d9e29bf-e4cb-4eba-9ba2-ec02ab75d6e0,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,51,CTSP,Northern_Catalpa,Catalpa speciosa,Catalpa,,,N/A
N/A,N/A,77a15263-5b3e-49f5-994d-146c348174c5,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,CEOC,Hackberry,Celtis occidentalis ,Celtis,,,N/A
N/A,N/A,86b5734a-7fb1-4b43-b39a-c013a626304c,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,CEOC,Hackberry,Celtis occidentalis ,Celtis,,,N/A
N/A,N/A,a4a4302c-1298-4d26-b50f-62d103ef3c7c,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,CEOC,Hackberry,Celtis occidentalis ,Celtis,,,N/A
N/A,N/A,1bc64907-cdd3-46ba-8496-8bafc3fe5c91,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,,,N/A
N/A,N/A,3f0860f2-0e2b-4ec9-8b06-0e39975f962c,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,40,PIPU,Blue_Spruce,Picea pungens,Picea,,,N/A
N/A,N/A,3a02d565-55c5-4234-a4d8-7bba7e9a1e85,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,28,PR,Cherry_Tree,Prunus x,Prunus,,,N/A
N/A,N/A,8117a6cc-996d-4d2d-b309-8ebe1de80b9a,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,27,QURU,Northern_Red_Oak,Quercus rubra,Quercus,,,N/A
N/A,N/A,6c1bff43-67fc-4f93-8902-62f10a36f5c5,2021-09-15T21:03:18.979Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,32,ULPU,Siberian_Elm,Ulmus pumila,Ulmus,,,N/A
N/A,N/A,169c83f7-0f68-4b8a-b0d2-25422e126522,2021-09-15T21:03:18.980Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,70,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,b5f3341e-eb52-4910-af98-55f421e42395,2021-09-15T21:03:18.980Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,54,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,68feefd9-0ef6-4929-86c6-f76fb3458ac1,2021-09-15T21:03:18.980Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,90,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,76972991-412b-4ff2-9d9c-3827b26db028,2021-09-15T21:03:18.980Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,40,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,8db0d0c7-8f43-434e-ba9b-7369a601f09e,2021-09-15T21:03:18.980Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,70,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,f7cda2b2-dd71-4a70-a74b-5f5b27ffe8b8,2021-09-15T21:03:18.980Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,56,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,858c4702-df5c-4e9c-aeb4-295205a02ed7,2021-09-15T21:03:18.980Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,7,MA,Malus_X,Malus_X,Malus,,,N/A
N/A,N/A,6c978a90-5372-4d6e-9be3-9a7ee6e889ed,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,12,ACPA,Japanese_Maple,Acer palmatum,Acer,,,N/A
N/A,N/A,e8613a18-3cd6-443f-bc7d-18662e1fb8b2,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,13,ACPA,Japanese_Maple,Acer palmatum,Acer,,,N/A
N/A,N/A,01c77ac0-6781-40b0-8e7d-0f2e867693d9,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,66,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,2c170bff-f49c-4a54-b6e7-4fe65b5df5b4,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,38,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,3606fe62-1174-4a99-a54f-ba3e3304f38b,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,56,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,3cfbe2de-44b7-414a-9cb9-3424249909e9,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,47,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,9874a227-8cdb-4bf9-8f94-ebafc7444876,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,60,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,347d3230-c9aa-4004-9c4f-db562178d2f0,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,97,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,51e23339-f513-42d0-92b4-3c1e8a7bc256,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,115,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,76c9963e-7542-4cd3-b4cc-6eeb00b41e75,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,85,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,8865a93f-7ded-490f-86ca-a3afe1cc0f1a,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,34,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,895a737a-67d1-43d1-89d6-15870076b6d2,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,66,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,91a129ee-679f-42ba-bd0d-395bd4e7736a,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,37,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,a13127dd-b5e2-4880-8778-20745509db83,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,61,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,a58d08d6-c443-4f5d-998c-0c65863608ac,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,62,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,b0ba3ea7-b549-4e49-9cbc-d1edb20c8781,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,62,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,b6cbd728-1d40-4a0e-afb8-4debd56d933a,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,41,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,c03228e8-9635-4aa7-bf50-4ec8e366e3e2,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,59,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,d223241b-8a8c-49fb-978d-6a15501afd76,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,65,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,d51e1faf-f27e-43bc-8cc4-0a38b9375bea,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,58,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,de43c72b-4bbc-4e67-b306-cd32f171a5c8,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,100,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,e276422c-31ef-44e6-b94c-62cab72b3022,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,104,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,5a4f32e9-248d-4024-aef1-8ff60ee3cce1,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,77,CTSP,Northern_Catalpa,Catalpa speciosa,Catalpa,,,N/A
N/A,N/A,665ceaf3-6029-4735-b780-52d619f813b9,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,42,CTSP,Northern_Catalpa,Catalpa speciosa,Catalpa,,,N/A
N/A,N/A,f47d406d-4d3e-4d6a-a82e-a99fa4430564,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,45.3,CG,Hawthorn,Crateagus x,Crateagus,,,N/A
N/A,N/A,1b6cadfd-1f90-49ee-8600-6168fb228948,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,40,FRPE,Red_Ash,Fraxinus pennsylvanica,Fraxinus,,,N/A
N/A,N/A,a3f07067-0972-47d4-bfdf-13f9b5affe56,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,42,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,,,N/A
N/A,N/A,db43eb5e-91cd-4d30-9694-67b5ba3fde23,2021-09-15T21:08:24.406Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,14,LALA,Tamarack,Larix laricina,Larix,,,N/A
N/A,N/A,b219822c-298e-4924-91d7-a9cacfe8abb1,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,26,ABBA,Balsam_fir,Abies balsamea,Abies,,,N/A
N/A,N/A,382a976d-d203-4f04-b823-e7f3a14783dc,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,5,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,3f4da1c1-fed4-47b5-9cd5-047ac5a06ec8,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,1,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,821156fe-93e3-4242-af3a-c67bd739220e,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,3,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,c10b6f7f-47e5-42e0-86af-2d494c363779,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,15,ACNE,Manitoba_Maple,Acer negundo,Acer,,,N/A
N/A,N/A,544447c6-febf-4eaf-bd39-825756f1a66a,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,17,ACPA,Japanese_Maple,Acer palmatum,Acer,,,N/A
N/A,N/A,0e690711-0e8c-4d63-8a56-588d7ed36316,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,30,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,b96d32ae-015b-4998-bba1-d377839a19f9,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,4,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,c4366c9a-2f52-440d-8098-2f13963ae1b2,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,42,ACPL,Norway_Maple,Acer platanoides,Acer,,,N/A
N/A,N/A,b5a0c6b6-7073-45c0-ac24-86816cc936ce,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,53,ACSA,Silver_Maple,Acer saccharinum ,Acer,,,N/A
N/A,N/A,978b3743-3403-41a5-8473-0855de279274,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,32,FRPE,Red_Ash,Fraxinus pennsylvanica,Fraxinus,,,N/A
N/A,N/A,9e1854c6-0091-476a-8a3d-b22ec623eccb,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,41,FRPE,Red_Ash,Fraxinus pennsylvanica,Fraxinus,,,N/A
N/A,N/A,d5e512d3-b5b1-4ef8-9e54-e5bd20c2e1da,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,50,FRPE,Red_Ash,Fraxinus pennsylvanica,Fraxinus,,,N/A
N/A,N/A,2719dce7-8629-4138-9e94-456830dd5ac1,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,6,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,,,N/A
N/A,N/A,27534201-c3cd-4641-92b4-3e62e345a207,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,75,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,,,N/A
N/A,N/A,34a038ef-791e-45a0-9e0d-54182c5f2dde,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,20,MA,Malus_X,Malus_X,Malus,,,N/A
N/A,N/A,4d1ce6ac-8af6-472c-9000-eee873f26edb,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,25,MA,Malus_X,Malus_X,Malus,,,N/A
N/A,N/A,88ae1b8e-f34e-4d7b-a113-22c0d32fa67b,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,19,MA,Malus_X,Malus_X,Malus,,,N/A
N/A,N/A,e19bb9e4-ce8e-46c8-acb4-cfd7424f5287,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,23,MA,Malus_X,Malus_X,Malus,,,N/A
N/A,N/A,0a4902bf-731e-4412-b256-ee657af351e4,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,13,PIGL,White_Spruce,Picea glauca,Picea,,,N/A
N/A,N/A,874d026d-2c57-4ea8-b4b1-525b2aaaa653,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,17,PIGL,White_Spruce,Picea glauca,Picea,,,N/A
N/A,N/A,901f06ac-aab9-4976-87ca-1cac533f7dd2,2021-09-15T21:08:24.407Z,Private,Institutional,Concordia_Grey_NUNs,N/A,I6,27,PIGL,White_Spruce,Picea glauca,Picea,,,N/A
